file_name,Te,logg,MH,alpha
fm20t7750g15k2odfnew.fl.dat.txt,7750,1.5,-2.0,0.0
fm15t7750g15k2odfnew.fl.dat.txt,7750,1.5,-1.5,0.0
fm10t7750g15k2odfnew.fl.dat.txt,7750,1.5,-1.0,0.0
fm05t7750g15k2odfnew.fl.dat.txt,7750,1.5,-0.5,0.0
fp00t7750g15k2odfnew.fl.dat.txt,7750,1.5,0.0,0.0
fp02t7750g15k2odfnew.fl.dat.txt,7750,1.5,0.2,0.0
fp05t7750g15k2odfnew.fl.dat.txt,7750,1.5,0.5,0.0
fm25t7750g20k2odfnew.fl.dat.txt,7750,2.0,-2.5,0.0
fm20t7750g20k2odfnew.fl.dat.txt,7750,2.0,-2.0,0.0
fm15t7750g20k2odfnew.fl.dat.txt,7750,2.0,-1.5,0.0
fm10t7750g20k2odfnew.fl.dat.txt,7750,2.0,-1.0,0.0
fm05t7750g20k2odfnew.fl.dat.txt,7750,2.0,-0.5,0.0
fp00t7750g20k2odfnew.fl.dat.txt,7750,2.0,0.0,0.0
fp02t7750g20k2odfnew.fl.dat.txt,7750,2.0,0.2,0.0
fp05t7750g20k2odfnew.fl.dat.txt,7750,2.0,0.5,0.0
fm25t7750g25k2odfnew.fl.dat.txt,7750,2.5,-2.5,0.0
fm20t7750g25k2odfnew.fl.dat.txt,7750,2.5,-2.0,0.0
fm15t7750g25k2odfnew.fl.dat.txt,7750,2.5,-1.5,0.0
fm10t7750g25k2odfnew.fl.dat.txt,7750,2.5,-1.0,0.0
fm05t7750g25k2odfnew.fl.dat.txt,7750,2.5,-0.5,0.0
fp00t7750g25k2odfnew.fl.dat.txt,7750,2.5,0.0,0.0
fp02t7750g25k2odfnew.fl.dat.txt,7750,2.5,0.2,0.0
fp05t7750g25k2odfnew.fl.dat.txt,7750,2.5,0.5,0.0
fm25t7750g30k2odfnew.fl.dat.txt,7750,3.0,-2.5,0.0
fm20t7750g30k2odfnew.fl.dat.txt,7750,3.0,-2.0,0.0
fm15t7750g30k2odfnew.fl.dat.txt,7750,3.0,-1.5,0.0
fm10t7750g30k2odfnew.fl.dat.txt,7750,3.0,-1.0,0.0
fm05t7750g30k2odfnew.fl.dat.txt,7750,3.0,-0.5,0.0
fp00t7750g30k2odfnew.fl.dat.txt,7750,3.0,0.0,0.0
fp02t7750g30k2odfnew.fl.dat.txt,7750,3.0,0.2,0.0
fp05t7750g30k2odfnew.fl.dat.txt,7750,3.0,0.5,0.0
fm25t7750g35k2odfnew.fl.dat.txt,7750,3.5,-2.5,0.0
fm20t7750g35k2odfnew.fl.dat.txt,7750,3.5,-2.0,0.0
fm15t7750g35k2odfnew.fl.dat.txt,7750,3.5,-1.5,0.0
fm10t7750g35k2odfnew.fl.dat.txt,7750,3.5,-1.0,0.0
fm05t7750g35k2odfnew.fl.dat.txt,7750,3.5,-0.5,0.0
fp00t7750g35k2odfnew.fl.dat.txt,7750,3.5,0.0,0.0
fp02t7750g35k2odfnew.fl.dat.txt,7750,3.5,0.2,0.0
fp05t7750g35k2odfnew.fl.dat.txt,7750,3.5,0.5,0.0
fm25t7750g40k2odfnew.fl.dat.txt,7750,4.0,-2.5,0.0
fm20t7750g40k2odfnew.fl.dat.txt,7750,4.0,-2.0,0.0
fm15t7750g40k2odfnew.fl.dat.txt,7750,4.0,-1.5,0.0
fm10t7750g40k2odfnew.fl.dat.txt,7750,4.0,-1.0,0.0
fm05t7750g40k2odfnew.fl.dat.txt,7750,4.0,-0.5,0.0
fp00t7750g40k2odfnew.fl.dat.txt,7750,4.0,0.0,0.0
fp02t7750g40k2odfnew.fl.dat.txt,7750,4.0,0.2,0.0
fp05t7750g40k2odfnew.fl.dat.txt,7750,4.0,0.5,0.0
fm25t7750g45k2odfnew.fl.dat.txt,7750,4.5,-2.5,0.0
fm20t7750g45k2odfnew.fl.dat.txt,7750,4.5,-2.0,0.0
fm15t7750g45k2odfnew.fl.dat.txt,7750,4.5,-1.5,0.0
fm10t7750g45k2odfnew.fl.dat.txt,7750,4.5,-1.0,0.0
fm05t7750g45k2odfnew.fl.dat.txt,7750,4.5,-0.5,0.0
fp00t7750g45k2odfnew.fl.dat.txt,7750,4.5,0.0,0.0
fp02t7750g45k2odfnew.fl.dat.txt,7750,4.5,0.2,0.0
fp05t7750g45k2odfnew.fl.dat.txt,7750,4.5,0.5,0.0
fm25t7750g50k2odfnew.fl.dat.txt,7750,5.0,-2.5,0.0
fm20t7750g50k2odfnew.fl.dat.txt,7750,5.0,-2.0,0.0
fm15t7750g50k2odfnew.fl.dat.txt,7750,5.0,-1.5,0.0
fm10t7750g50k2odfnew.fl.dat.txt,7750,5.0,-1.0,0.0
fm05t7750g50k2odfnew.fl.dat.txt,7750,5.0,-0.5,0.0
fp00t7750g50k2odfnew.fl.dat.txt,7750,5.0,0.0,0.0
fp02t7750g50k2odfnew.fl.dat.txt,7750,5.0,0.2,0.0
fp05t7750g50k2odfnew.fl.dat.txt,7750,5.0,0.5,0.0
fm25t8000g10k2odfnew.fl.dat.txt,8000,1.0,-2.5,0.0
fm20t8000g10k2odfnew.fl.dat.txt,8000,1.0,-2.0,0.0
fm15t8000g10k2odfnew.fl.dat.txt,8000,1.0,-1.5,0.0
fm10t8000g10k2odfnew.fl.dat.txt,8000,1.0,-1.0,0.0
fm05t8000g10k2odfnew.fl.dat.txt,8000,1.0,-0.5,0.0
fp00t8000g10k2odfnew.fl.dat.txt,8000,1.0,0.0,0.0
fp02t8000g10k2odfnew.fl.dat.txt,8000,1.0,0.2,0.0
fp05t8000g10k2odfnew.fl.dat.txt,8000,1.0,0.5,0.0
fm25t8000g15k2odfnew.fl.dat.txt,8000,1.5,-2.5,0.0
fm20t8000g15k2odfnew.fl.dat.txt,8000,1.5,-2.0,0.0
fm15t8000g15k2odfnew.fl.dat.txt,8000,1.5,-1.5,0.0
fm10t8000g15k2odfnew.fl.dat.txt,8000,1.5,-1.0,0.0
fm05t8000g15k2odfnew.fl.dat.txt,8000,1.5,-0.5,0.0
fp00t8000g15k2odfnew.fl.dat.txt,8000,1.5,0.0,0.0
fp02t8000g15k2odfnew.fl.dat.txt,8000,1.5,0.2,0.0
fp05t8000g15k2odfnew.fl.dat.txt,8000,1.5,0.5,0.0
fm25t8000g20k2odfnew.fl.dat.txt,8000,2.0,-2.5,0.0
fm20t8000g20k2odfnew.fl.dat.txt,8000,2.0,-2.0,0.0
fm15t8000g20k2odfnew.fl.dat.txt,8000,2.0,-1.5,0.0
fm10t8000g20k2odfnew.fl.dat.txt,8000,2.0,-1.0,0.0
fm05t8000g20k2odfnew.fl.dat.txt,8000,2.0,-0.5,0.0
fp00t8000g20k2odfnew.fl.dat.txt,8000,2.0,0.0,0.0
fp02t8000g20k2odfnew.fl.dat.txt,8000,2.0,0.2,0.0
fp05t8000g20k2odfnew.fl.dat.txt,8000,2.0,0.5,0.0
fm25t8000g25k2odfnew.fl.dat.txt,8000,2.5,-2.5,0.0
fm20t8000g25k2odfnew.fl.dat.txt,8000,2.5,-2.0,0.0
fm15t8000g25k2odfnew.fl.dat.txt,8000,2.5,-1.5,0.0
fm10t8000g25k2odfnew.fl.dat.txt,8000,2.5,-1.0,0.0
fm05t8000g25k2odfnew.fl.dat.txt,8000,2.5,-0.5,0.0
fp00t8000g25k2odfnew.fl.dat.txt,8000,2.5,0.0,0.0
fp02t8000g25k2odfnew.fl.dat.txt,8000,2.5,0.2,0.0
fp05t8000g25k2odfnew.fl.dat.txt,8000,2.5,0.5,0.0
fm25t8000g30k2odfnew.fl.dat.txt,8000,3.0,-2.5,0.0
fm20t8000g30k2odfnew.fl.dat.txt,8000,3.0,-2.0,0.0
fm15t8000g30k2odfnew.fl.dat.txt,8000,3.0,-1.5,0.0
fm10t8000g30k2odfnew.fl.dat.txt,8000,3.0,-1.0,0.0
fm05t8000g30k2odfnew.fl.dat.txt,8000,3.0,-0.5,0.0
fp00t8000g30k2odfnew.fl.dat.txt,8000,3.0,0.0,0.0
fp02t8000g30k2odfnew.fl.dat.txt,8000,3.0,0.2,0.0
fp05t8000g30k2odfnew.fl.dat.txt,8000,3.0,0.5,0.0
fm25t8000g35k2odfnew.fl.dat.txt,8000,3.5,-2.5,0.0
fm20t8000g35k2odfnew.fl.dat.txt,8000,3.5,-2.0,0.0
fm15t8000g35k2odfnew.fl.dat.txt,8000,3.5,-1.5,0.0
fm10t8000g35k2odfnew.fl.dat.txt,8000,3.5,-1.0,0.0
fm05t8000g35k2odfnew.fl.dat.txt,8000,3.5,-0.5,0.0
fp00t8000g35k2odfnew.fl.dat.txt,8000,3.5,0.0,0.0
fp02t8000g35k2odfnew.fl.dat.txt,8000,3.5,0.2,0.0
fp05t8000g35k2odfnew.fl.dat.txt,8000,3.5,0.5,0.0
fm25t8000g40k2odfnew.fl.dat.txt,8000,4.0,-2.5,0.0
fm20t8000g40k2odfnew.fl.dat.txt,8000,4.0,-2.0,0.0
fm15t8000g40k2odfnew.fl.dat.txt,8000,4.0,-1.5,0.0
fm10t8000g40k2odfnew.fl.dat.txt,8000,4.0,-1.0,0.0
fm05t8000g40k2odfnew.fl.dat.txt,8000,4.0,-0.5,0.0
fp00t8000g40k2odfnew.fl.dat.txt,8000,4.0,0.0,0.0
fp02t8000g40k2odfnew.fl.dat.txt,8000,4.0,0.2,0.0
fp05t8000g40k2odfnew.fl.dat.txt,8000,4.0,0.5,0.0
fm25t8000g45k2odfnew.fl.dat.txt,8000,4.5,-2.5,0.0
fm20t8000g45k2odfnew.fl.dat.txt,8000,4.5,-2.0,0.0
fm15t8000g45k2odfnew.fl.dat.txt,8000,4.5,-1.5,0.0
fm10t8000g45k2odfnew.fl.dat.txt,8000,4.5,-1.0,0.0
fm05t8000g45k2odfnew.fl.dat.txt,8000,4.5,-0.5,0.0
fp00t8000g45k2odfnew.fl.dat.txt,8000,4.5,0.0,0.0
fp02t8000g45k2odfnew.fl.dat.txt,8000,4.5,0.2,0.0
fp05t8000g45k2odfnew.fl.dat.txt,8000,4.5,0.5,0.0
fm25t8000g50k2odfnew.fl.dat.txt,8000,5.0,-2.5,0.0
fm20t8000g50k2odfnew.fl.dat.txt,8000,5.0,-2.0,0.0
fm15t8000g50k2odfnew.fl.dat.txt,8000,5.0,-1.5,0.0
fm10t8000g50k2odfnew.fl.dat.txt,8000,5.0,-1.0,0.0
fm05t8000g50k2odfnew.fl.dat.txt,8000,5.0,-0.5,0.0
fp00t8000g50k2odfnew.fl.dat.txt,8000,5.0,0.0,0.0
fp02t8000g50k2odfnew.fl.dat.txt,8000,5.0,0.2,0.0
fp05t8000g50k2odfnew.fl.dat.txt,8000,5.0,0.5,0.0
fm25t8250g10k2odfnew.fl.dat.txt,8250,1.0,-2.5,0.0
fm20t8250g10k2odfnew.fl.dat.txt,8250,1.0,-2.0,0.0
fm15t8250g10k2odfnew.fl.dat.txt,8250,1.0,-1.5,0.0
fm10t8250g10k2odfnew.fl.dat.txt,8250,1.0,-1.0,0.0
fm05t8250g10k2odfnew.fl.dat.txt,8250,1.0,-0.5,0.0
fp00t8250g10k2odfnew.fl.dat.txt,8250,1.0,0.0,0.0
fp02t8250g10k2odfnew.fl.dat.txt,8250,1.0,0.2,0.0
fp05t8250g10k2odfnew.fl.dat.txt,8250,1.0,0.5,0.0
fm25t8250g15k2odfnew.fl.dat.txt,8250,1.5,-2.5,0.0
fm20t8250g15k2odfnew.fl.dat.txt,8250,1.5,-2.0,0.0
fm15t8250g15k2odfnew.fl.dat.txt,8250,1.5,-1.5,0.0
fm10t8250g15k2odfnew.fl.dat.txt,8250,1.5,-1.0,0.0
fm05t8250g15k2odfnew.fl.dat.txt,8250,1.5,-0.5,0.0
fp00t8250g15k2odfnew.fl.dat.txt,8250,1.5,0.0,0.0
fp02t8250g15k2odfnew.fl.dat.txt,8250,1.5,0.2,0.0
fp05t8250g15k2odfnew.fl.dat.txt,8250,1.5,0.5,0.0
fm25t8250g20k2odfnew.fl.dat.txt,8250,2.0,-2.5,0.0
fm20t8250g20k2odfnew.fl.dat.txt,8250,2.0,-2.0,0.0
fm15t8250g20k2odfnew.fl.dat.txt,8250,2.0,-1.5,0.0
fm10t8250g20k2odfnew.fl.dat.txt,8250,2.0,-1.0,0.0
fm05t8250g20k2odfnew.fl.dat.txt,8250,2.0,-0.5,0.0
fp00t8250g20k2odfnew.fl.dat.txt,8250,2.0,0.0,0.0
fp02t8250g20k2odfnew.fl.dat.txt,8250,2.0,0.2,0.0
fp05t8250g20k2odfnew.fl.dat.txt,8250,2.0,0.5,0.0
fm25t8250g25k2odfnew.fl.dat.txt,8250,2.5,-2.5,0.0
fm20t8250g25k2odfnew.fl.dat.txt,8250,2.5,-2.0,0.0
fm15t8250g25k2odfnew.fl.dat.txt,8250,2.5,-1.5,0.0
fm10t8250g25k2odfnew.fl.dat.txt,8250,2.5,-1.0,0.0
fm05t8250g25k2odfnew.fl.dat.txt,8250,2.5,-0.5,0.0
fp00t8250g25k2odfnew.fl.dat.txt,8250,2.5,0.0,0.0
fp02t8250g25k2odfnew.fl.dat.txt,8250,2.5,0.2,0.0
fp05t8250g25k2odfnew.fl.dat.txt,8250,2.5,0.5,0.0
fm25t8250g30k2odfnew.fl.dat.txt,8250,3.0,-2.5,0.0
fm20t8250g30k2odfnew.fl.dat.txt,8250,3.0,-2.0,0.0
fm15t8250g30k2odfnew.fl.dat.txt,8250,3.0,-1.5,0.0
fm10t8250g30k2odfnew.fl.dat.txt,8250,3.0,-1.0,0.0
fm05t8250g30k2odfnew.fl.dat.txt,8250,3.0,-0.5,0.0
fp00t8250g30k2odfnew.fl.dat.txt,8250,3.0,0.0,0.0
fp02t8250g30k2odfnew.fl.dat.txt,8250,3.0,0.2,0.0
fp05t8250g30k2odfnew.fl.dat.txt,8250,3.0,0.5,0.0
fm25t8250g35k2odfnew.fl.dat.txt,8250,3.5,-2.5,0.0
fm20t8250g35k2odfnew.fl.dat.txt,8250,3.5,-2.0,0.0
fm15t8250g35k2odfnew.fl.dat.txt,8250,3.5,-1.5,0.0
fm10t8250g35k2odfnew.fl.dat.txt,8250,3.5,-1.0,0.0
fm05t8250g35k2odfnew.fl.dat.txt,8250,3.5,-0.5,0.0
fp00t8250g35k2odfnew.fl.dat.txt,8250,3.5,0.0,0.0
fp02t8250g35k2odfnew.fl.dat.txt,8250,3.5,0.2,0.0
fp05t8250g35k2odfnew.fl.dat.txt,8250,3.5,0.5,0.0
fm25t8250g40k2odfnew.fl.dat.txt,8250,4.0,-2.5,0.0
fm20t8250g40k2odfnew.fl.dat.txt,8250,4.0,-2.0,0.0
fm15t8250g40k2odfnew.fl.dat.txt,8250,4.0,-1.5,0.0
fm10t8250g40k2odfnew.fl.dat.txt,8250,4.0,-1.0,0.0
fm05t8250g40k2odfnew.fl.dat.txt,8250,4.0,-0.5,0.0
fp00t8250g40k2odfnew.fl.dat.txt,8250,4.0,0.0,0.0
fp02t8250g40k2odfnew.fl.dat.txt,8250,4.0,0.2,0.0
fp05t8250g40k2odfnew.fl.dat.txt,8250,4.0,0.5,0.0
fm25t8250g45k2odfnew.fl.dat.txt,8250,4.5,-2.5,0.0
fm20t8250g45k2odfnew.fl.dat.txt,8250,4.5,-2.0,0.0
fm15t8250g45k2odfnew.fl.dat.txt,8250,4.5,-1.5,0.0
fm10t8250g45k2odfnew.fl.dat.txt,8250,4.5,-1.0,0.0
fm05t8250g45k2odfnew.fl.dat.txt,8250,4.5,-0.5,0.0
fp00t8250g45k2odfnew.fl.dat.txt,8250,4.5,0.0,0.0
fp02t8250g45k2odfnew.fl.dat.txt,8250,4.5,0.2,0.0
fp05t8250g45k2odfnew.fl.dat.txt,8250,4.5,0.5,0.0
fm25t8250g50k2odfnew.fl.dat.txt,8250,5.0,-2.5,0.0
fm20t8250g50k2odfnew.fl.dat.txt,8250,5.0,-2.0,0.0
fm15t8250g50k2odfnew.fl.dat.txt,8250,5.0,-1.5,0.0
fm10t8250g50k2odfnew.fl.dat.txt,8250,5.0,-1.0,0.0
fm05t8250g50k2odfnew.fl.dat.txt,8250,5.0,-0.5,0.0
fp00t8250g50k2odfnew.fl.dat.txt,8250,5.0,0.0,0.0
fp02t8250g50k2odfnew.fl.dat.txt,8250,5.0,0.2,0.0
fp05t8250g50k2odfnew.fl.dat.txt,8250,5.0,0.5,0.0
fm25t8500g15k2odfnew.fl.dat.txt,8500,1.5,-2.5,0.0
fm20t8500g15k2odfnew.fl.dat.txt,8500,1.5,-2.0,0.0
fm15t8500g15k2odfnew.fl.dat.txt,8500,1.5,-1.5,0.0
fm10t8500g15k2odfnew.fl.dat.txt,8500,1.5,-1.0,0.0
fm05t8500g15k2odfnew.fl.dat.txt,8500,1.5,-0.5,0.0
fp00t8500g15k2odfnew.fl.dat.txt,8500,1.5,0.0,0.0
fp02t8500g15k2odfnew.fl.dat.txt,8500,1.5,0.2,0.0
fp05t8500g15k2odfnew.fl.dat.txt,8500,1.5,0.5,0.0
fm25t8500g20k2odfnew.fl.dat.txt,8500,2.0,-2.5,0.0
fm20t8500g20k2odfnew.fl.dat.txt,8500,2.0,-2.0,0.0
fm15t8500g20k2odfnew.fl.dat.txt,8500,2.0,-1.5,0.0
fm10t8500g20k2odfnew.fl.dat.txt,8500,2.0,-1.0,0.0
fm05t8500g20k2odfnew.fl.dat.txt,8500,2.0,-0.5,0.0
fp00t8500g20k2odfnew.fl.dat.txt,8500,2.0,0.0,0.0
fp02t8500g20k2odfnew.fl.dat.txt,8500,2.0,0.2,0.0
fp05t8500g20k2odfnew.fl.dat.txt,8500,2.0,0.5,0.0
fm25t8500g25k2odfnew.fl.dat.txt,8500,2.5,-2.5,0.0
fm20t8500g25k2odfnew.fl.dat.txt,8500,2.5,-2.0,0.0
fm15t8500g25k2odfnew.fl.dat.txt,8500,2.5,-1.5,0.0
fm10t8500g25k2odfnew.fl.dat.txt,8500,2.5,-1.0,0.0
fm05t8500g25k2odfnew.fl.dat.txt,8500,2.5,-0.5,0.0
fp00t8500g25k2odfnew.fl.dat.txt,8500,2.5,0.0,0.0
fp02t8500g25k2odfnew.fl.dat.txt,8500,2.5,0.2,0.0
fp05t8500g25k2odfnew.fl.dat.txt,8500,2.5,0.5,0.0
fm25t8500g30k2odfnew.fl.dat.txt,8500,3.0,-2.5,0.0
fm20t8500g30k2odfnew.fl.dat.txt,8500,3.0,-2.0,0.0
fm15t8500g30k2odfnew.fl.dat.txt,8500,3.0,-1.5,0.0
fm10t8500g30k2odfnew.fl.dat.txt,8500,3.0,-1.0,0.0
fm05t8500g30k2odfnew.fl.dat.txt,8500,3.0,-0.5,0.0
fp00t8500g30k2odfnew.fl.dat.txt,8500,3.0,0.0,0.0
fp02t8500g30k2odfnew.fl.dat.txt,8500,3.0,0.2,0.0
fp05t8500g30k2odfnew.fl.dat.txt,8500,3.0,0.5,0.0
fm25t8500g35k2odfnew.fl.dat.txt,8500,3.5,-2.5,0.0
fm20t8500g35k2odfnew.fl.dat.txt,8500,3.5,-2.0,0.0
fm15t8500g35k2odfnew.fl.dat.txt,8500,3.5,-1.5,0.0
fm10t8500g35k2odfnew.fl.dat.txt,8500,3.5,-1.0,0.0
fm05t8500g35k2odfnew.fl.dat.txt,8500,3.5,-0.5,0.0
fp00t8500g35k2odfnew.fl.dat.txt,8500,3.5,0.0,0.0
fp02t8500g35k2odfnew.fl.dat.txt,8500,3.5,0.2,0.0
fp05t8500g35k2odfnew.fl.dat.txt,8500,3.5,0.5,0.0
fm25t8500g40k2odfnew.fl.dat.txt,8500,4.0,-2.5,0.0
fm20t8500g40k2odfnew.fl.dat.txt,8500,4.0,-2.0,0.0
fm15t8500g40k2odfnew.fl.dat.txt,8500,4.0,-1.5,0.0
fm10t8500g40k2odfnew.fl.dat.txt,8500,4.0,-1.0,0.0
fm05t8500g40k2odfnew.fl.dat.txt,8500,4.0,-0.5,0.0
fp00t8500g40k2odfnew.fl.dat.txt,8500,4.0,0.0,0.0
fp02t8500g40k2odfnew.fl.dat.txt,8500,4.0,0.2,0.0
fp05t8500g40k2odfnew.fl.dat.txt,8500,4.0,0.5,0.0
fm25t8500g45k2odfnew.fl.dat.txt,8500,4.5,-2.5,0.0
fm20t8500g45k2odfnew.fl.dat.txt,8500,4.5,-2.0,0.0
fm15t8500g45k2odfnew.fl.dat.txt,8500,4.5,-1.5,0.0
fm10t8500g45k2odfnew.fl.dat.txt,8500,4.5,-1.0,0.0
fm05t8500g45k2odfnew.fl.dat.txt,8500,4.5,-0.5,0.0
fp00t8500g45k2odfnew.fl.dat.txt,8500,4.5,0.0,0.0
fp02t8500g45k2odfnew.fl.dat.txt,8500,4.5,0.2,0.0
fp05t8500g45k2odfnew.fl.dat.txt,8500,4.5,0.5,0.0
fm25t8500g50k2odfnew.fl.dat.txt,8500,5.0,-2.5,0.0
fm20t8500g50k2odfnew.fl.dat.txt,8500,5.0,-2.0,0.0
fm15t8500g50k2odfnew.fl.dat.txt,8500,5.0,-1.5,0.0
fm10t8500g50k2odfnew.fl.dat.txt,8500,5.0,-1.0,0.0
fm05t8500g50k2odfnew.fl.dat.txt,8500,5.0,-0.5,0.0
fp00t8500g50k2odfnew.fl.dat.txt,8500,5.0,0.0,0.0
fp02t8500g50k2odfnew.fl.dat.txt,8500,5.0,0.2,0.0
fp05t8500g50k2odfnew.fl.dat.txt,8500,5.0,0.5,0.0
fm25t8750g15k2odfnew.fl.dat.txt,8750,1.5,-2.5,0.0
fm20t8750g15k2odfnew.fl.dat.txt,8750,1.5,-2.0,0.0
fm15t8750g15k2odfnew.fl.dat.txt,8750,1.5,-1.5,0.0
fm10t8750g15k2odfnew.fl.dat.txt,8750,1.5,-1.0,0.0
fm05t8750g15k2odfnew.fl.dat.txt,8750,1.5,-0.5,0.0
fp00t8750g15k2odfnew.fl.dat.txt,8750,1.5,0.0,0.0
fp02t8750g15k2odfnew.fl.dat.txt,8750,1.5,0.2,0.0
fp05t8750g15k2odfnew.fl.dat.txt,8750,1.5,0.5,0.0
fm25t8750g20k2odfnew.fl.dat.txt,8750,2.0,-2.5,0.0
fm20t8750g20k2odfnew.fl.dat.txt,8750,2.0,-2.0,0.0
fm15t8750g20k2odfnew.fl.dat.txt,8750,2.0,-1.5,0.0
fm10t8750g20k2odfnew.fl.dat.txt,8750,2.0,-1.0,0.0
fm05t8750g20k2odfnew.fl.dat.txt,8750,2.0,-0.5,0.0
fp00t8750g20k2odfnew.fl.dat.txt,8750,2.0,0.0,0.0
fp02t8750g20k2odfnew.fl.dat.txt,8750,2.0,0.2,0.0
fp05t8750g20k2odfnew.fl.dat.txt,8750,2.0,0.5,0.0
fm25t8750g25k2odfnew.fl.dat.txt,8750,2.5,-2.5,0.0
fm20t8750g25k2odfnew.fl.dat.txt,8750,2.5,-2.0,0.0
fm15t8750g25k2odfnew.fl.dat.txt,8750,2.5,-1.5,0.0
fm10t8750g25k2odfnew.fl.dat.txt,8750,2.5,-1.0,0.0
fm05t8750g25k2odfnew.fl.dat.txt,8750,2.5,-0.5,0.0
fp00t8750g25k2odfnew.fl.dat.txt,8750,2.5,0.0,0.0
fp02t8750g25k2odfnew.fl.dat.txt,8750,2.5,0.2,0.0
fp05t8750g25k2odfnew.fl.dat.txt,8750,2.5,0.5,0.0
fm25t8750g30k2odfnew.fl.dat.txt,8750,3.0,-2.5,0.0
fm20t8750g30k2odfnew.fl.dat.txt,8750,3.0,-2.0,0.0
fm15t8750g30k2odfnew.fl.dat.txt,8750,3.0,-1.5,0.0
fm10t8750g30k2odfnew.fl.dat.txt,8750,3.0,-1.0,0.0
fm05t8750g30k2odfnew.fl.dat.txt,8750,3.0,-0.5,0.0
fp00t8750g30k2odfnew.fl.dat.txt,8750,3.0,0.0,0.0
fp02t8750g30k2odfnew.fl.dat.txt,8750,3.0,0.2,0.0
fp05t8750g30k2odfnew.fl.dat.txt,8750,3.0,0.5,0.0
fm25t8750g35k2odfnew.fl.dat.txt,8750,3.5,-2.5,0.0
fm20t8750g35k2odfnew.fl.dat.txt,8750,3.5,-2.0,0.0
fm15t8750g35k2odfnew.fl.dat.txt,8750,3.5,-1.5,0.0
fm10t8750g35k2odfnew.fl.dat.txt,8750,3.5,-1.0,0.0
fm05t8750g35k2odfnew.fl.dat.txt,8750,3.5,-0.5,0.0
fp00t8750g35k2odfnew.fl.dat.txt,8750,3.5,0.0,0.0
fp02t8750g35k2odfnew.fl.dat.txt,8750,3.5,0.2,0.0
fp05t8750g35k2odfnew.fl.dat.txt,8750,3.5,0.5,0.0
fm25t8750g40k2odfnew.fl.dat.txt,8750,4.0,-2.5,0.0
fm20t8750g40k2odfnew.fl.dat.txt,8750,4.0,-2.0,0.0
fm15t8750g40k2odfnew.fl.dat.txt,8750,4.0,-1.5,0.0
fm10t8750g40k2odfnew.fl.dat.txt,8750,4.0,-1.0,0.0
fm05t8750g40k2odfnew.fl.dat.txt,8750,4.0,-0.5,0.0
fp00t8750g40k2odfnew.fl.dat.txt,8750,4.0,0.0,0.0
fp02t8750g40k2odfnew.fl.dat.txt,8750,4.0,0.2,0.0
fp05t8750g40k2odfnew.fl.dat.txt,8750,4.0,0.5,0.0
fm25t8750g45k2odfnew.fl.dat.txt,8750,4.5,-2.5,0.0
fm20t8750g45k2odfnew.fl.dat.txt,8750,4.5,-2.0,0.0
fm15t8750g45k2odfnew.fl.dat.txt,8750,4.5,-1.5,0.0
fm10t8750g45k2odfnew.fl.dat.txt,8750,4.5,-1.0,0.0
fm05t8750g45k2odfnew.fl.dat.txt,8750,4.5,-0.5,0.0
fp00t8750g45k2odfnew.fl.dat.txt,8750,4.5,0.0,0.0
fp02t8750g45k2odfnew.fl.dat.txt,8750,4.5,0.2,0.0
fp05t8750g45k2odfnew.fl.dat.txt,8750,4.5,0.5,0.0
fm25t8750g50k2odfnew.fl.dat.txt,8750,5.0,-2.5,0.0
fm20t8750g50k2odfnew.fl.dat.txt,8750,5.0,-2.0,0.0
fm15t8750g50k2odfnew.fl.dat.txt,8750,5.0,-1.5,0.0
fm10t8750g50k2odfnew.fl.dat.txt,8750,5.0,-1.0,0.0
fm05t8750g50k2odfnew.fl.dat.txt,8750,5.0,-0.5,0.0
fp00t8750g50k2odfnew.fl.dat.txt,8750,5.0,0.0,0.0
fp02t8750g50k2odfnew.fl.dat.txt,8750,5.0,0.2,0.0
fp05t8750g50k2odfnew.fl.dat.txt,8750,5.0,0.5,0.0
fm25t9000g15k2odfnew.fl.dat.txt,9000,1.5,-2.5,0.0
fm20t9000g15k2odfnew.fl.dat.txt,9000,1.5,-2.0,0.0
fm15t9000g15k2odfnew.fl.dat.txt,9000,1.5,-1.5,0.0
fm10t9000g15k2odfnew.fl.dat.txt,9000,1.5,-1.0,0.0
fm05t9000g15k2odfnew.fl.dat.txt,9000,1.5,-0.5,0.0
fp00t9000g15k2odfnew.fl.dat.txt,9000,1.5,0.0,0.0
fp02t9000g15k2odfnew.fl.dat.txt,9000,1.5,0.2,0.0
fp05t9000g15k2odfnew.fl.dat.txt,9000,1.5,0.5,0.0
fm25t9000g20k2odfnew.fl.dat.txt,9000,2.0,-2.5,0.0
fm20t9000g20k2odfnew.fl.dat.txt,9000,2.0,-2.0,0.0
fm15t9000g20k2odfnew.fl.dat.txt,9000,2.0,-1.5,0.0
fm10t9000g20k2odfnew.fl.dat.txt,9000,2.0,-1.0,0.0
fm05t9000g20k2odfnew.fl.dat.txt,9000,2.0,-0.5,0.0
fp00t9000g20k2odfnew.fl.dat.txt,9000,2.0,0.0,0.0
fp02t9000g20k2odfnew.fl.dat.txt,9000,2.0,0.2,0.0
fp05t9000g20k2odfnew.fl.dat.txt,9000,2.0,0.5,0.0
fm25t9000g25k2odfnew.fl.dat.txt,9000,2.5,-2.5,0.0
